user,brand,user_Truthful,user_FraudBuyNum,user_BrandPv,user_BrandFav,user_BrandCart,user_BrandBuy,user_CatePv,user_CateFav,user_CateCart,user_CateBuy,user_ReBuyNum,user_ReBuyTimeGap,user_TimesFromPvToBuy,user_TimesFromFavToBuy,user_TimesFromCartToBuy,user_OtherNumFromPvToBuy,user_OtherNumFromFavToBuy,user_OtherNumFromCartToBuy,user_OtherNumFromBuyToBuy,user_OtherTimesFromPvToBuy,user_OtherTimesFromFavToBuy,user_OtherTimesFromCartToBuy,user_OtherTimesFromBuyToBuy,user_BrandPvToBuyTime,user_BrandFavToBuyTime,user_BrandCartToBuyTime,user_CatePvToBuyTime,user_CateFavToBuyTime,user_CateCartToBuyTime,user_BrandViewTime,user_CateViewTime,user_ReBuyBrandViewTime,user_ReBuyCateViewTime
241530,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661737,381456,True,0,1,0,0,0,20,1,0,0,0,0,1,0,0,7,1,0,0,19,1,0,0,0,0,0,0,0,0,0,517.0,0,0
260582,381456,True,0,4,0,0,0,34,4,1,0,0,0,4,0,0,9,4,1,0,30,4,1,0,0,0,0,0,0,0,55.0,1075.0,0,0
1136789,381456,True,0,1,0,0,0,8,0,0,1,0,0,1,0,0,3,0,0,1,7,0,0,1,0,0,0,0,0,0,9.0,155.0,0,0
229250,381456,True,0,1,0,0,0,14,0,0,0,0,0,1,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,13.0,304.0,0,0
690000,381456,True,0,1,0,0,0,88,9,0,0,0,0,1,0,0,19,5,0,0,87,9,0,0,0,0,0,0,0,0,60.0,4244.0,0,0
983637,381456,True,0,1,0,0,0,9,0,0,0,0,0,1,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,129.0,378.0,0,0
70633,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40487,381456,True,0,1,0,0,0,8,0,0,0,0,0,1,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,18.0,443.0,0,0
873864,381456,True,0,2,1,0,0,18,2,1,1,0,0,2,1,0,13,1,1,1,16,1,1,1,0,0,0,0,0,0,55.0,847.0,0,0
252353,381456,True,0,1,0,0,0,4,0,0,1,0,0,1,0,0,3,0,0,1,3,0,0,1,0,0,0,0,0,0,7.0,219.0,0,0
64230,381456,True,0,1,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,21.0,114.0,0,0
60315,381456,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
724870,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271703,381456,True,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,128.0,0,0
61290,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44694,381456,True,0,1,0,0,0,19,0,1,0,0,0,1,0,0,12,0,1,0,18,0,1,0,0,0,0,0,0,0,0,572.0,0,0
156940,381456,True,0,1,0,0,0,23,0,1,0,0,0,1,0,0,11,0,1,0,22,0,1,0,0,0,0,0,0,0,5.0,847.0,0,0
145057,381456,True,0,1,0,0,0,15,0,1,0,0,0,1,0,0,6,0,1,0,14,0,1,0,0,0,0,0,0,0,25.0,396.0,0,0
4802,381456,True,0,1,0,0,0,19,0,0,1,0,0,1,0,0,2,0,0,1,18,0,0,1,0,0,0,0,0,0,43.0,365.0,0,0
762564,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770897,381456,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,16.0,49.0,0,0
874847,381456,True,0,2,0,0,0,23,0,0,1,0,0,2,0,0,9,0,0,1,21,0,0,1,0,0,0,0,0,0,134.0,902.0,0,0
994990,381456,True,0,1,0,0,0,6,0,0,0,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,516.0,0,0
493354,381456,True,0,1,0,0,0,64,0,0,1,0,0,1,0,0,6,0,0,1,63,0,0,1,0,0,0,0,0,0,0,2293.0,0,0
874524,381456,True,0,2,1,1,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,56.0,0,0
138730,381456,True,0,2,0,0,0,15,1,0,0,0,0,2,0,0,3,1,0,0,13,1,0,0,0,0,0,0,0,0,52.0,402.0,0,0
18959,381456,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
582228,381456,True,0,4,0,0,0,24,0,0,0,0,0,4,0,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,103.0,809.0,0,0
428442,381456,True,0,5,0,0,1,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,185.0,0,0,185.0,0,0,185.0,185.0,0,0
517669,381456,True,0,9,1,0,1,22,1,0,1,0,0,8,1,0,8,0,0,0,13,0,0,0,19741.0,19676.0,0,20146.0,19676.0,0,358.0,976.0,0,0
900334,381456,True,0,1,0,0,0,7,0,0,0,0,0,1,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,353.0,0,0
504059,381456,True,0,2,0,0,0,21,0,0,1,0,0,2,0,0,5,0,0,1,19,0,0,1,0,0,0,0,0,0,122.0,966.0,0,0
446035,381456,True,0,3,0,0,0,28,0,0,1,0,0,3,0,0,7,0,0,1,25,0,0,1,0,0,0,0,0,0,28.0,753.0,0,0
642734,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741081,381456,True,0,6,0,0,1,26,0,1,2,0,0,2,0,0,3,0,1,1,6,0,1,1,175.0,0,0,732.0,0,194.0,175.0,732.0,0,0
1086361,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245120,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013434,381456,True,0,1,0,0,0,35,3,0,1,0,0,1,0,0,9,3,0,1,34,3,0,1,0,0,0,0,0,0,0,1297.0,0,0
404922,381456,True,0,1,0,0,0,67,0,0,1,0,0,1,0,0,11,0,0,1,66,0,0,1,0,0,0,0,0,0,13.0,1375.0,0,0
305066,381456,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,0,0
262772,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780005,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791280,381456,True,0,1,0,0,0,6,0,0,0,0,0,1,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,15.0,73.0,0,0
908244,381456,True,0,1,0,0,0,20,0,0,0,0,0,1,0,0,11,0,0,0,19,0,0,0,0,0,0,0,0,0,188.0,635.0,0,0
249569,381456,True,0,1,0,0,0,20,0,0,1,0,0,1,0,0,9,0,0,1,19,0,0,1,0,0,0,0,0,0,33.0,647.0,0,0
882695,381456,True,0,3,1,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.0,205.0,0,0
1139283,381456,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,94.0,0,0
501284,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757147,381456,True,0,1,0,0,0,4,1,0,0,0,0,1,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,296.0,0,0
872947,381456,True,0,1,0,0,0,17,0,0,2,0,0,1,0,0,9,0,0,1,16,0,0,2,0,0,0,0,0,0,23.0,458.0,0,0
517894,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39636,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518484,381456,True,0,1,0,0,0,9,0,0,0,0,0,1,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,41.0,339.0,0,0
1122163,381456,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,14.0,50.0,0,0
1114484,381456,True,0,3,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,132.0,132.0,0,0
888193,381456,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
573073,381456,True,0,1,0,0,0,45,0,0,1,0,0,1,0,0,4,0,0,1,44,0,0,1,0,0,0,0,0,0,54.0,959.0,0,0
247739,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462749,381456,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,0
554878,381456,True,0,1,0,0,0,40,0,1,0,0,0,1,0,0,13,0,1,0,39,0,1,0,0,0,0,0,0,0,30.0,896.0,0,0
451516,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711674,381456,True,0,1,0,0,0,13,0,0,1,0,0,1,0,0,2,0,0,1,12,0,0,1,0,0,0,0,0,0,59.0,425.0,0,0
570434,381456,True,0,1,0,0,0,60,0,0,1,0,0,1,0,0,12,0,0,1,59,0,0,1,0,0,0,0,0,0,171.0,1598.0,0,0
401725,381456,True,0,1,0,0,0,27,0,0,0,0,0,1,0,0,8,0,0,0,26,0,0,0,0,0,0,0,0,0,107.0,644.0,0,0
1080702,381456,True,0,2,0,0,0,6,0,0,0,0,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,7.0,22.0,0,0
78642,381456,True,0,1,0,0,0,87,0,0,2,0,0,1,0,0,7,0,0,1,86,0,0,2,0,0,0,0,0,0,0,2089.0,0,0
1039488,381456,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0,179.0,0,0
415182,381456,True,0,1,0,0,0,29,0,4,1,0,0,1,0,0,7,0,2,1,28,0,4,1,0,0,0,0,0,0,16.0,1726.0,0,0
745569,381456,True,0,1,0,0,0,85,0,0,0,0,0,1,0,0,29,0,0,0,84,0,0,0,0,0,0,0,0,0,12.0,2947.0,0,0
12921,381456,True,0,1,0,0,0,11,0,0,0,0,0,1,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,14.0,231.0,0,0
824132,381456,True,0,1,0,0,0,33,0,2,1,0,0,1,0,0,5,0,1,1,32,0,2,1,0,0,0,0,0,0,25.0,1146.0,0,0
758756,381456,True,0,3,0,0,0,5,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,42.0,42.0,0,0
789625,381456,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,60.0,0,0
832554,381456,True,0,1,0,1,0,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,31.0,31.0,0,0
711690,381456,True,0,1,0,0,0,97,5,1,1,0,0,1,0,0,26,4,1,1,96,5,1,1,0,0,0,0,0,0,218.0,5147.0,0,0
476043,381456,True,0,6,1,0,0,6,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0,179.0,0,0
817297,381456,True,0,1,0,0,0,11,0,0,0,0,0,1,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,84.0,206.0,0,0
543068,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99193,381456,True,0,1,0,0,0,11,0,1,0,0,0,1,0,0,3,0,1,0,10,0,1,0,0,0,0,0,0,0,124.0,560.0,0,0
934914,381456,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,177.0,0,0
841536,381456,True,0,1,0,0,0,24,0,1,0,0,0,1,0,0,5,0,1,0,23,0,1,0,0,0,0,0,0,0,0,542.0,0,0
876067,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035369,381456,True,0,2,0,0,0,36,0,1,0,0,0,2,0,0,4,0,1,0,34,0,1,0,0,0,0,0,0,0,74.0,1340.0,0,0
911583,381456,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,208.0,0,0
165450,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465650,381456,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,118.0,0,0
519134,381456,True,0,1,0,0,0,8,0,0,0,0,0,1,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,65.0,652.0,0,0
684969,381456,True,0,1,0,0,0,58,0,6,0,0,0,1,0,0,19,0,4,0,57,0,6,0,0,0,0,0,0,0,294.0,2320.0,0,0
902600,381456,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,49.0,97.0,0,0
445224,381456,True,0,1,0,0,0,10,1,0,0,0,0,1,0,0,2,1,0,0,9,1,0,0,0,0,0,0,0,0,0,177.0,0,0
812010,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642313,381456,True,0,1,0,0,0,18,0,0,1,0,0,1,0,0,5,0,0,1,17,0,0,1,0,0,0,0,0,0,0,401.0,0,0
1071167,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632735,381456,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700335,381456,True,0,0,0,0,0,25,3,0,0,0,0,0,0,0,9,3,0,0,25,3,0,0,0,0,0,0,0,0,0,419.0,0,0
894297,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81864,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621569,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823870,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63993,450926,True,0,17,1,0,1,77,1,0,2,0,0,10,1,0,2,0,0,0,3,0,0,0,363478.0,351051.0,0,381737.0,351051.0,0,120.0,143.0,0,0
578764,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658977,450926,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426166,450926,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
555681,450926,True,0,1,0,0,0,11,1,0,0,0,0,1,0,0,3,1,0,0,10,1,0,0,0,0,0,0,0,0,0,435.0,0,0
1015023,450926,True,0,1,0,0,0,27,0,0,0,0,0,1,0,0,10,0,0,0,26,0,0,0,0,0,0,0,0,0,15.0,916.0,0,0
690000,450926,True,0,1,0,0,0,88,9,0,0,0,0,1,0,0,19,5,0,0,87,9,0,0,0,0,0,0,0,0,0,4244.0,0,0
67574,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184951,450926,True,0,4,0,0,0,31,1,0,0,0,0,4,0,0,9,1,0,0,27,1,0,0,0,0,0,0,0,0,27.0,756.0,0,0
907957,450926,True,0,1,0,0,0,16,0,0,0,0,0,1,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,310.0,0,0
285814,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23096,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219576,450926,True,0,7,0,1,0,14,0,1,0,0,0,7,0,1,3,0,0,0,7,0,0,0,0,0,0,0,0,0,172.0,311.0,0,0
671039,450926,True,0,1,0,0,0,13,1,0,0,0,0,1,0,0,6,1,0,0,12,1,0,0,0,0,0,0,0,0,0,527.0,0,0
1036962,450926,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,191.0,191.0,0,0
596718,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349200,450926,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147256,450926,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,31.0,0,0
696727,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106755,450926,True,0,1,0,0,0,8,0,0,0,0,0,1,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,13.0,675.0,0,0
605062,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372914,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883656,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115467,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492541,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38807,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188433,450926,True,0,1,0,0,0,14,1,0,0,0,0,1,0,0,3,1,0,0,13,1,0,0,0,0,0,0,0,0,0,690.0,0,0
262188,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103435,450926,True,0,1,0,0,0,46,0,1,0,0,0,1,0,0,24,0,1,0,45,0,1,0,0,0,0,0,0,0,0,2186.0,0,0
621888,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111728,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847976,450926,True,0,1,0,0,0,10,0,0,0,0,0,1,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,562.0,0,0
667432,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872754,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698023,450926,True,0,1,0,0,0,35,0,2,1,0,0,1,0,0,20,0,1,1,34,0,2,1,0,0,0,0,0,0,0,1510.0,0,0
696218,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340296,450926,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1120766,450926,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
784437,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234397,450926,True,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,79.0,0,0
373254,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779901,450926,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257677,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602231,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058075,450926,True,0,1,0,0,0,14,0,1,1,0,0,1,0,0,3,0,1,1,13,0,1,1,0,0,0,0,0,0,0,480.0,0,0
1039825,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038570,450926,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0,0,0
967426,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084129,450926,True,0,3,0,1,0,10,0,1,0,0,0,3,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,15.0,136.0,0,0
1099019,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301405,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317797,450926,True,0,1,0,0,0,13,1,0,0,0,0,1,0,0,9,1,0,0,12,1,0,0,0,0,0,0,0,0,0,756.0,0,0
473034,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537088,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334186,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46325,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362452,450926,True,0,1,0,0,0,4,0,1,1,0,0,1,0,0,3,0,1,1,3,0,1,1,0,0,0,0,0,0,0,78.0,0,0
351797,450926,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
71858,450926,True,0,2,0,1,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0,0
800055,450926,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
983637,450926,True,0,2,0,0,0,9,0,0,0,0,0,2,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,16.0,378.0,0,0
885640,450926,True,0,1,0,0,0,11,0,2,0,0,0,1,0,0,3,0,2,0,10,0,2,0,0,0,0,0,0,0,0,311.0,0,0
878794,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24450,450926,True,0,2,1,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,0,0
1084112,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090206,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184971,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618200,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690925,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029774,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814766,450926,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,244.0,0,0
903086,450926,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591234,130427,True,0,17,1,1,1,54,1,1,1,0,0,15,1,1,8,0,0,0,37,0,0,0,630.0,303.0,108.0,874.0,303.0,108.0,332.0,874.0,0,0
198337,130427,True,0,10,0,0,0,74,0,0,0,0,0,10,0,0,21,0,0,0,64,0,0,0,0,0,0,0,0,0,310.0,2646.0,0,0
196566,130427,True,0,1,0,0,0,14,0,0,0,0,0,1,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,200.0,0,0
794202,130427,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,34.0,175.0,0,0
922504,130427,True,0,23,0,1,1,24,0,1,1,0,0,7,0,1,1,0,0,0,1,0,0,0,188.0,0,158.0,188.0,0,158.0,138.0,188.0,0,0
22264,130427,True,0,2,0,0,0,31,1,1,0,0,0,2,0,0,10,1,1,0,29,1,1,0,0,0,0,0,0,0,38.0,867.0,0,0
437776,130427,True,0,2,0,0,0,34,0,3,1,0,0,2,0,0,15,0,3,1,32,0,3,1,0,0,0,0,0,0,20.0,674.0,0,0
526408,130427,True,0,3,0,0,0,159,1,0,1,0,0,3,0,0,33,1,0,1,156,1,0,1,0,0,0,0,0,0,82.0,5121.0,0,0
987796,130427,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5.0,25.0,0,0
373353,130427,True,0,1,0,0,0,17,0,0,1,0,0,1,0,0,2,0,0,1,16,0,0,1,0,0,0,0,0,0,7.0,341.0,0,0
